Species	Status	min_age	max_age
Podozamites	extinct	242.0	247.2
Podozamites	extinct	251.3	252.3
Podozamites	extinct	252.3	298.9
Podozamites	extinct	272.5	279.5
Podozamites	extinct	66.0	105.3
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	94.3	112.6
Podozamites	extinct	100.5	161.2
Podozamites	extinct	100.5	161.2
Podozamites	extinct	100.5	161.2
Podozamites	extinct	100.5	161.2
Podozamites	extinct	100.5	161.2
Podozamites	extinct	100.5	145.0
Podozamites	extinct	100.5	112.6
Podozamites	extinct	100.5	112.6
Podozamites	extinct	100.5	112.6
Podozamites	extinct	100.5	112.6
Podozamites	extinct	100.5	112.6
Podozamites	extinct	100.5	145.0
Podozamites	extinct	100.5	145.0
Podozamites	extinct	100.5	112.6
Podozamites	extinct	100.5	109.0
Podozamites	extinct	100.5	145.0
Prumnopitys	extant	15.97	23.03
Prumnopitys	extant	33.9	37.2
Prumnopitys	extant	33.9	48.6
Prumnopitys	extant	33.9	48.6
Prumnopitys	extant	33.9	100.5
Prumnopitys	extant	33.9	100.5
Prumnopitys	extant	48.6	56.0
Prumnopitys	extant	48.6	56.0
Prumnopitys	extant	48.6	56.0
Prumnopitys	extant	48.6	56.0
Prumnopitys	extant	48.6	56.0
Prumnopitys	extant	48.6	100.5
Pseudofrenelopsis	extinct	105.3	112.6
Pseudofrenelopsis	extinct	109.0	112.6
Pseudofrenelopsis	extinct	109.0	125.45
Pseudofrenelopsis	extinct	150.8	155.7
Pseudofrenelopsis	extinct	100.5	112.6
Pseudofrenelopsis	extinct	100.5	145.0
Pseudofrenelopsis	extinct	100.5	145.0
Pseudofrenelopsis	extinct	100.5	125.45
Retrophyllum	extant	23.03	48.6
Retrophyllum	extant	48.6	56.0
Samaropsis	extinct	155.7	164.7
Samaropsis	extinct	161.2	167.7
Samaropsis	extinct	161.2	175.6
Samaropsis	extinct	161.2	175.6
Samaropsis	extinct	164.7	167.7
Samaropsis	extinct	164.7	175.6
Samaropsis	extinct	164.7	175.6
Samaropsis	extinct	164.7	175.6
Samaropsis	extinct	164.7	171.6
Samaropsis	extinct	164.7	171.6
Samaropsis	extinct	167.7	189.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	189.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	167.7	175.6
Samaropsis	extinct	175.6	205.6
Samaropsis	extinct	175.6	183.0
Samaropsis	extinct	175.6	201.6
Samaropsis	extinct	175.6	201.6
Samaropsis	extinct	175.6	201.6
Samaropsis	extinct	175.6	189.6
Samaropsis	extinct	175.6	189.6
Samaropsis	extinct	175.6	189.6
Samaropsis	extinct	175.6	189.6
Samaropsis	extinct	175.6	189.6
Samaropsis	extinct	175.6	189.6
Samaropsis	extinct	175.6	189.6
Samaropsis	extinct	175.6	201.6
Samaropsis	extinct	175.6	201.6
Samaropsis	extinct	175.6	201.6
Samaropsis	extinct	175.6	201.6
Samaropsis	extinct	183.0	201.6
Samaropsis	extinct	183.0	189.6
Samaropsis	extinct	183.0	189.6
Samaropsis	extinct	183.0	189.6
Samaropsis	extinct	183.0	189.6
Samaropsis	extinct	201.6	235.0
Samaropsis	extinct	201.6	235.0
Samaropsis	extinct	201.6	235.0
Samaropsis	extinct	201.6	235.0
Samaropsis	extinct	201.6	235.0
Samaropsis	extinct	201.6	221.5
Samaropsis	extinct	201.6	221.5
Samaropsis	extinct	201.6	221.5
Samaropsis	extinct	201.6	221.5
Samaropsis	extinct	201.6	221.5
Samaropsis	extinct	201.6	205.6
Samaropsis	extinct	201.6	205.6
Samaropsis	extinct	201.6	205.6
Samaropsis	extinct	201.6	205.6
Samaropsis	extinct	201.6	205.6
Samaropsis	extinct	201.6	205.6
Samaropsis	extinct	205.6	221.5
Samaropsis	extinct	205.6	221.5
Samaropsis	extinct	221.5	235.0
Samaropsis	extinct	221.5	235.0
Samaropsis	extinct	235.0	242.0
Samaropsis	extinct	242.0	247.2
Samaropsis	extinct	247.2	252.3
Samaropsis	extinct	247.2	252.3
Samaropsis	extinct	251.3	252.3
Samaropsis	extinct	252.3	298.9
Samaropsis	extinct	252.3	298.9
Samaropsis	extinct	252.3	272.5
Samaropsis	extinct	252.3	254.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	268.0
Samaropsis	extinct	252.3	272.5
Samaropsis	extinct	252.3	272.5
Samaropsis	extinct	252.3	259.0
Samaropsis	extinct	252.3	259.0
Samaropsis	extinct	252.3	259.0
Samaropsis	extinct	252.3	298.9
Samaropsis	extinct	252.3	259.0
Samaropsis	extinct	254.0	298.9
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	259.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	272.5
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	268.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	254.0	265.0
Samaropsis	extinct	259.0	265.0
Samaropsis	extinct	259.0	279.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	265.0
Samaropsis	extinct	259.0	265.0
Samaropsis	extinct	259.0	279.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	268.0
Samaropsis	extinct	259.0	272.5
Samaropsis	extinct	259.0	265.0
Samaropsis	extinct	265.0	272.5
Samaropsis	extinct	265.0	272.5
Samaropsis	extinct	265.0	268.0
Samaropsis	extinct	265.0	268.0
Samaropsis	extinct	265.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	279.5
Samaropsis	extinct	268.0	279.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	268.0	272.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	295.0
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	298.9
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	298.9
Samaropsis	extinct	272.5	298.9
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	290.1
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	272.5	279.5
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	295.0
Samaropsis	extinct	279.5	290.1
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	295.0
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	298.9
Samaropsis	extinct	290.1	303.4
Samaropsis	extinct	290.1	303.4
Samaropsis	extinct	295.0	303.4
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	303.4
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	295.0	303.4
Samaropsis	extinct	295.0	298.9
Samaropsis	extinct	298.9	318.1
Samaropsis	extinct	298.9	318.1
Samaropsis	extinct	298.9	360.7
Samaropsis	extinct	298.9	318.1
Samaropsis	extinct	298.9	318.1
Samaropsis	extinct	298.9	318.1
Samaropsis	extinct	298.9	360.7
Samaropsis	extinct	298.9	360.7
Samaropsis	extinct	298.9	360.7
Samaropsis	extinct	298.9	360.7
Samaropsis	extinct	298.9	318.1
Samaropsis	extinct	298.9	318.1
Samaropsis	extinct	298.9	303.4
Samaropsis	extinct	300.2	311.45
Samaropsis	extinct	311.45	318.1
Samaropsis	extinct	311.45	318.1
Samaropsis	extinct	311.45	318.1
Samaropsis	extinct	318.1	360.7
Samaropsis	extinct	318.1	360.7
Samaropsis	extinct	318.1	360.7
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	23.03
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	13.65
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	15.97
Sequoia	extant	11.62	15.97
Sequoia	extant	112.6	125.45
Sequoia	extant	13.65	15.97
Sequoia	extant	13.65	15.97
Sequoia	extant	13.65	15.97
Sequoia	extant	13.65	15.97
Sequoia	extant	136.4	140.2
Sequoia	extant	145.0	150.8
Sequoia	extant	145.0	161.2
Sequoia	extant	145.0	161.2
Sequoia	extant	15.97	20.43
Sequoia	extant	15.97	20.43
Sequoia	extant	15.97	20.43
Sequoia	extant	2.588	5.332
Sequoia	extant	2.588	3.6
Sequoia	extant	2.588	3.6
Sequoia	extant	2.588	23.03
Sequoia	extant	2.588	23.03
Sequoia	extant	2.588	66.0
Sequoia	extant	2.588	11.62
